cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,regime,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se
0.3300808144380371,0.2292010947313325,0.2796409545846848,0.13508042554219793,0.024662198715619605,0.28482094300593547,0.19986015831692683,0.24234055066143115,0.11376458007176232,0.02077047558346897,0.16292214496074017,0.11318314877171168,0.13805264686622593,0.06660173908878526,0.012159758289333753,oracle_best_member,stationary,30,0.18096213943701855,0.12830900944339824,0.1546355744402084,0.0705038359181146,0.012872180440998107
0.3352091994839038,0.2306585047793318,0.2829338521316178,0.13999595134171836,0.025559646836418256,0.2880364062082796,0.20086375941871645,0.244450082813498,0.1167263178189748,0.02131121244132324,0.162471676294005,0.11294112342112234,0.13770639985756367,0.06632262836238487,0.01210879987570337,validation_best_member,stationary,30,0.18132455263461544,0.12846833898017818,0.1548964458073968,0.07077576993422392,0.012921828572590123
0.25856519256041377,0.218318822060492,0.2384420073104529,0.05389087984645815,0.009839083511901891,0.20889550008432406,0.17641944977986157,0.19265747493209281,0.043486230015417696,0.007939463040100833,0.08794560981427524,0.07436938398447326,0.08115749689937425,0.018178900255456872,0.0033189979135167186,adaptive_ridge,gradual,30,0.11045404350359113,0.0933907521051766,0.10192239780438386,0.02284816680646638,0.004171485452514136
0.26791774868317747,0.22674478367972253,0.24733126618145002,0.05513161267369265,0.010065609297673054,0.2177315297493922,0.18370705735131349,0.20071929355035284,0.045559605277886,0.008318007840576529,0.09226529681155707,0.07759089246760148,0.08492809463957927,0.019649388292541602,0.003587471069667652,static_ridge,gradual,30,0.11550226525104446,0.09734580439230628,0.10642403482167537,0.024311947597289087,0.004438734038639585
0.2439595677705036,0.20713538870132348,0.22554747823591353,0.049308481361455964,0.009002455839330825,0.19628571195556543,0.1664998128282213,0.18139276239189336,0.039884051432502336,0.007281798218092588,0.08317484239071311,0.07022634682375674,0.07670059460723493,0.01733835399623423,0.0031655358645824435,rolling_ridge,gradual,30,0.10413050379853167,0.08814640919682723,0.09613845649767945,0.02140309575584086,0.003907652781972374
0.24152324903183536,0.2047870454771511,0.22315514725449323,0.04919067998403397,0.008980948348757758,0.1943387129023,0.16457402884437813,0.17945637087333907,0.03985564393282059,0.007276611741966583,0.08195800582275162,0.06922397610153733,0.07559099096214447,0.01705117895459718,0.0031131051151634106,rls,gradual,30,0.10278587249080542,0.08699337911128016,0.09488962580104279,0.02114653700744608,0.003860811777365336
0.35758402057133004,0.3082310782068394,0.33290754938908473,0.06608480352381356,0.012065379199429859,0.2995096981554612,0.2531707294484405,0.27634021380195084,0.062049018676198164,0.011328549066671025,0.143027058684984,0.11203079568658518,0.1275289271857846,0.04150475842136309,0.007577697477061025,hedge,gradual,30,0.16985199836558035,0.1376890404381993,0.15377051940188982,0.04306699162287316,0.007862920931911217
1.0569158531847698,0.9464988671266938,1.0017073601557318,0.14785105972910978,0.02699378685489236,0.7999819474142741,0.6951232742932302,0.7475526108537521,0.14040834201524305,0.025634938727882996,0.3387371567499423,0.2781042276567176,0.30842069220332996,0.0811889831533539,0.014823012497999615,exp3,gradual,30,0.42592047562015434,0.36303786952718253,0.39447917257366844,0.08420135598053712,0.015372994014354234
0.33392497003789173,0.28330899966623374,0.30861698485206274,0.06777602908605652,0.012374153329519803,0.27155592503489623,0.22944976920802104,0.25050284712145865,0.05638117813547399,0.01029374769450539,0.11923219513498964,0.09811938668989523,0.10867579091244244,0.02827056971853106,0.005161476249453979,fixed_share,gradual,30,0.1468194520117186,0.12241055384829404,0.1346150029300063,0.03268411490949479,0.005967275669340406
0.2389095935266923,0.20817011304651165,0.22353985328660197,0.041160920314620174,0.007514921514663369,0.1906829412376043,0.1663657881580248,0.17852436469781455,0.032561265986012194,0.005944846627154858,0.08009457377592372,0.0701644843248351,0.07512952905037941,0.01329663397782015,0.0024276221228472475,passive_aggressive,gradual,30,0.10078789736543955,0.08812153201719003,0.09445471469131479,0.01696057469518108,0.003096563116267328
0.5537784948829375,0.4601564651576838,0.5069674800203107,0.1253622001744228,0.02288790163133648,0.4453490188457068,0.3736151122931303,0.4094820655694186,0.09605346496895839,0.017536883163343592,0.19460617481037312,0.1621134275563988,0.17835980118338596,0.04350858764142888,0.00794354496546703,dma,gradual,30,0.24022763612790793,0.20145379764221977,0.22084071688506385,0.051919123266587645,0.00947909165966712
0.40531806614462806,0.3379065598011096,0.37161231297286884,0.09026566479167028,0.016480180258199223,0.3465969186947479,0.27997387123101275,0.3132853949628803,0.08920989896169661,0.01628742467135931,0.18199789954164305,0.12954469687336237,0.1557712982075027,0.07023612831283071,0.01282330394292155,ensemble_mean,gradual,30,0.2080973895137184,0.15622044324728815,0.18215891638050327,0.06946450681933643,0.012682425776974
0.6558075254574517,0.5175421672855435,0.5866748463714976,0.18514071484245484,0.033801915277281346,0.53708801651972,0.4250021038654961,0.48104506019260806,0.15008579348393974,0.027401791550738557,0.2423315794232291,0.19044869449476456,0.21639013695899684,0.06947245883384517,0.012683877609548684,oracle_best_member,gradual,30,0.2948945722963507,0.2331275248093634,0.26401104855285706,0.082707595573076,0.01510027192412938
0.7214184817364454,0.5521668691885903,0.6367926754625178,0.2266320714722207,0.04137716593315277,0.5911553011713042,0.45415721390426905,0.5226562575377867,0.18344380793584186,0.0334921038803686,0.27698580836393316,0.20487955076356607,0.2409326795637496,0.09655205217888392,0.017627912317263517,validation_best_member,gradual,30,0.3310866218133281,0.2504035189700598,0.29074507039169395,0.10803665888267977,0.01972470503584486
2.3872889461679554,0.9018404287740092,1.6445646874709823,1.9890520952474993,0.36314956687332317,1.979183927821012,0.7683926996935361,1.373788313757274,1.6212792304908614,0.2960037355181541,0.9661409772923257,0.41135061331427103,0.6887457953032984,0.74287794088593,0.13563033523207105,adaptive_ridge,abrupt,30,1.1323834958415495,0.46647648016859766,0.7994299880050736,0.8916658701090653,0.16279517027206883
1.2097464031127525,0.7470618048228448,0.9784041039677986,0.6195460555454717,0.11311311667853449,1.0458084059444586,0.6427526040066063,0.8442805049755324,0.5397016308263836,0.09853558584197859,0.5601092339561416,0.33616107865474265,0.44813515630544215,0.29987208732790194,0.05474890219855032,static_ridge,abrupt,30,0.6348856679806945,0.38514012138623704,0.5100128946834658,0.3344154286840867,0.06105562462267815
0.20406836864818778,0.1571365073535957,0.18060243800089174,0.06284291643149334,0.01147349430298032,0.14191131768064014,0.11172147708809888,0.1268163973843695,0.0404249389882133,0.0073805503232048306,0.053968454620668904,0.043032555244645415,0.04850050493265716,0.014643438202393519,0.0026735138076279434,rolling_ridge,abrupt,30,0.07614175287732258,0.06017775826830724,0.06815975557281491,0.021376181371326967,0.0039027389101324982
0.19128674719311545,0.14971823885609625,0.17050249302460585,0.05566125492461857,0.010162308300419701,0.13677981179901505,0.10845522909159136,0.1226175204453032,0.037927312809233386,0.006924548257057252,0.053233360111180274,0.04255997152914678,0.047896665820163525,0.014291929793521214,0.0026093374460639065,rls,abrupt,30,0.07351251736289681,0.05860152733891612,0.06605702235090646,0.019966182336259155,0.003645309484276779
0.33156150790693484,0.27455840349670435,0.3030599557018196,0.0763285586374257,0.01393562444919128,0.2806228001069664,0.22678472262754915,0.25370376136725775,0.07209050974207021,0.013161866122592595,0.14209902299290442,0.10321861313795147,0.12265881806542794,0.05206182495085834,0.009505145303490134,hedge,abrupt,30,0.1648376481308635,0.1254222432534685,0.145129945692166,0.05277819644261641,0.009635936245353307
1.6618612305799811,1.5586658613704107,1.610263545975196,0.13818113717346645,0.02522830861720774,1.390852291242262,1.270304861939716,1.330578576590989,0.16141597236340943,0.029470389735023274,0.5912308416650626,0.4943186327069532,0.5427747371860079,0.12976783107998444,0.023692256107009153,exp3,abrupt,30,0.7427599676540028,0.6479005469752052,0.695330257314604,0.12701909709139228,0.023190408236964794
0.30003725220130695,0.24469707157042475,0.27236716188586585,0.07410186280191304,0.013529087269920248,0.21801852886915743,0.1814272660192847,0.19972289744422106,0.04899660081587956,0.00894551450264442,0.09471593178514812,0.07451063928169299,0.08461328553342055,0.02705538355485642,0.004939614624983057,fixed_share,abrupt,30,0.1206503166123262,0.09838724662386059,0.10951878161809339,0.029810798212574718,0.005442682212753953
0.27599025456451914,0.2082605068248789,0.24212538069469902,0.09069179784733547,0.016557981153894702,0.19108530175617786,0.14906211777354292,0.1700737097648604,0.05627007679557555,0.010273463457828248,0.07083771016748877,0.05658742336285872,0.06371256676517374,0.01908148447739849,0.0034837864929852767,passive_aggressive,abrupt,30,0.09852319684197416,0.07710380500641267,0.08781350092419342,0.02868109241792856,0.005236427097063286
0.3091325708371118,0.2640046251463641,0.28656859799173795,0.06042742907568036,0.011032488665597895,0.24832350586931023,0.2130947146218976,0.23070911024560392,0.04717221783400223,0.008612429265076837,0.11154137234786812,0.09284165984809248,0.1021915160979803,0.025039374904394892,0.004571543486988615,dma,abrupt,30,0.13612071356074534,0.11496974556753109,0.12554522956413822,0.028321666291891,0.0051708051647341305
0.35278292590175536,0.29951911273182913,0.32615101931679225,0.0713215557092351,0.013021474966103142,0.30121996483997926,0.24946769800790158,0.2753438314239404,0.06929755799059592,0.012651945230490586,0.15568243713966506,0.11610634335056957,0.13589439024511732,0.05299336284707834,0.009675220076467,ensemble_mean,abrupt,30,0.1791125112932004,0.13967313572458392,0.15939282350889217,0.05281029378765417,0.009641796391991043
0.3539980465031535,0.320272268950645,0.3371351577268992,0.04515964553410214,0.008244985515988392,0.297077753512502,0.27079096813879056,0.28393436082564627,0.035198652065459454,0.00642636524334265,0.14368406805451261,0.13108021881269616,0.1373821434336044,0.01687686409125822,0.0030812797209103515,oracle_best_member,abrupt,30,0.16902228798241675,0.15579539789445018,0.16240884293843347,0.01771113110620247,0.0032335953419328394
1.7925193432705069,1.6870995308337158,1.7398094370521113,0.14115972135868257,0.025772121199764745,1.561848097425142,1.4550380398885019,1.508443068656822,0.14302129373657554,0.026111996261031584,0.8607630372802759,0.7647191034661447,0.8127410703732103,0.12860518930939593,0.02347998773232613,validation_best_member,abrupt,30,0.9652782705628221,0.8739066244797008,0.9195924475212615,0.12234888113570773,0.022337747361181805
0.13727671383632056,0.09908369259858642,0.1181802032174535,0.051141394687999414,0.009337098497630718,0.10882733787636896,0.07809435472879607,0.09346084630258251,0.04115222022647464,0.007513333103153505,0.04477984038274507,0.03166293003323317,0.03822138520798912,0.017563865531767225,0.003206708449578793,adaptive_ridge,periodic,30,0.05689617763612565,0.04058117625101495,0.0487386769435703,0.02184618807654986,0.003988550001675585
0.16160503269496398,0.11945607867540367,0.14053055568518383,0.05643848596798137,0.010304210625367396,0.13088202296436877,0.09672502337762895,0.11380352317099886,0.04573706244263922,0.008350406937951945,0.055182819763431694,0.04085279398029424,0.04801780687186297,0.01918825693057734,0.0035032803866940168,static_ridge,periodic,30,0.06925270244331498,0.0512236390252118,0.06023817073426339,0.02414135929129462,0.004407589017559665
0.14992083870354483,0.11381059169518938,0.1318657151993671,0.048352508774846904,0.008827919922650045,0.11897152191166047,0.09025713901335386,0.10461433046250716,0.03844926485087248,0.007019843226104455,0.04874256374150765,0.0367522644519967,0.04274741409675217,0.01605530561657388,0.002931284351278968,rolling_ridge,periodic,30,0.062016346420022045,0.046975016016553406,0.054495681218287725,0.020140711309751074,0.003677173969516694
0.14741483243601358,0.11097933624996384,0.1291970843429887,0.04878802542237462,0.00890743401999003,0.11625703417962124,0.0878436879075537,0.10205036104358747,0.038046169405183426,0.006946248403293957,0.04783404893077557,0.03609312437097628,0.04196358665087593,0.01572138672081505,0.002870319380750859,rls,periodic,30,0.060822074466923726,0.04593473610387977,0.05337840528540175,0.019934512180618334,0.0036395273313953864
0.297588530990755,0.25941155749963063,0.2785000442451928,0.05111990636063941,0.009333175283758008,0.24940761814918594,0.21489845340769487,0.2321530357784404,0.04620862024536947,0.008436501219859586,0.11455959396380593,0.09536871787574937,0.10496415591977765,0.02569705502789954,0.0046916189000773744,hedge,periodic,30,0.13853030742661904,0.11706522584621215,0.1277977666364156,0.0287422721098882,0.005247596929512457
0.8899038814034129,0.800118668458995,0.845011274931204,0.12022460814909217,0.021949909950159066,0.6373301522074587,0.5663997416518517,0.6018649469296552,0.09497756406927665,0.017340451432544993,0.26441308694728455,0.22643584047091836,0.24542446370910145,0.050852466976150146,0.009284347755874653,exp3,periodic,30,0.33952924209082413,0.2990800040401227,0.3193046230654734,0.054162524485912786,0.009888678810786778
0.2526005862842213,0.21541374409427258,0.23400716518924694,0.04979409619885155,0.009091116572897746,0.20635973512942354,0.1750403404819739,0.19070003780569872,0.04193743964596246,0.007656693899368368,0.09007656850550697,0.07518906471195813,0.08263281660873255,0.019934733696132658,0.003639567774410064,fixed_share,periodic,30,0.11132816751192066,0.09373560149590894,0.1025318845039148,0.02355687853545981,0.004300877919426866
0.16499143566889304,0.1265666096947554,0.14577902268182422,0.051451786930633694,0.009393768108619189,0.12837148530924045,0.0997470770899846,0.11405928119961253,0.038328786542947614,0.006997846997124287,0.05246561527111375,0.041175883329750196,0.04682074930043197,0.015117228708907462,0.0027600157236111053,passive_aggressive,periodic,30,0.06696530870008109,0.05230388971722039,0.059634599208650746,0.01963200057469685,0.0035842965212386163
0.38203821473321503,0.32190895109523193,0.3519735829142235,0.08051456272254044,0.01469988073693332,0.306621281500321,0.26068282999924797,0.28365205574978447,0.0615127162878323,0.011230634094753732,0.13424656416914604,0.11482481239140593,0.12453568828027599,0.026006203254128505,0.004748061385783479,dma,periodic,30,0.165660873474832,0.1416052436571263,0.15363305856597914,0.03221107990692906,0.005880911688875484
0.3377786382340534,0.2918168762673915,0.31479775725072245,0.06154392957451156,0.011236332835156434,0.28625420083974484,0.24442535776985133,0.2653397793047981,0.056009849534142835,0.010225952677440083,0.13514314577427866,0.11156001764837548,0.12335158171132707,0.03157838852174625,0.005765398574340879,ensemble_mean,periodic,30,0.16163308134910037,0.13534895489682952,0.14849101812296495,0.03519509170426176,0.006425715213295702
0.5587216226837485,0.43331433248891127,0.4960179775863299,0.1679234456128912,0.03065848636539081,0.47710170766849774,0.37797316649203977,0.42753743708026876,0.13273555442485327,0.024234085780482268,0.22582901800919045,0.18297428520333134,0.2044016516062609,0.057383541119493224,0.010476753300223898,oracle_best_member,periodic,30,0.2709755505363631,0.21878306283907187,0.24487930668771749,0.06988702455511939,0.012759566608585444
0.5581323798954974,0.43271278594896223,0.4954225829222298,0.167939920638991,0.030661494279867592,0.4770480142260382,0.37791837060597805,0.42748319241600813,0.13273703062394807,0.02423435529633013,0.22593943697991575,0.18311157063587685,0.2045255038078963,0.05734756626641037,0.01047018522071176,validation_best_member,periodic,30,0.27111015487925805,0.2189401625397637,0.2450251587095109,0.06985690271781891,0.012754067138664454
1.0068899047418691,0.46344352211607853,0.7351667134289739,0.727688070881714,0.13285705708311102,0.9478531034772875,0.4301920337884851,0.6890225686328862,0.6931609027413407,0.12655328747069228,0.7628808123028591,0.3320505447747203,0.5474656785387897,0.5768923232871761,0.10532564623864973,adaptive_ridge,persistent_bias,30,0.7750465458570923,0.34214417949222425,0.5585953626746583,0.5796669145870396,0.10583221498624733
0.5704726214387339,0.3813214269202193,0.4758970241794766,0.2532781011055672,0.04624204309919777,0.5519033529085995,0.3612112336775437,0.4565572932930716,0.2553414371903989,0.04661875500499001,0.49658908973305593,0.29919175517795693,0.39789042245550643,0.264319885405334,0.048257987877893996,static_ridge,persistent_bias,30,0.49974866414452646,0.30467391841387037,0.4022112912791984,0.2612098818518204,0.04769018151116712
0.18274254314803942,0.13030058588544066,0.15652156451674004,0.07022107043807328,0.012820554763697305,0.13219899966767487,0.09557859670081507,0.11388879818424498,0.04903562014914505,0.008952638425647193,0.05093895237638361,0.03636141543828527,0.04365018390733444,0.019519680453915462,0.0035637897666340596,rolling_ridge,persistent_bias,30,0.0690467598060605,0.05072458302045806,0.059885671413259275,0.024533845298680645,0.0044792468308098195
0.17722258563354468,0.12804582789903188,0.15263420676628828,0.06584888797150447,0.012022307109541198,0.13349065620130698,0.09717222824888763,0.11533144222509731,0.04863126817857729,0.008878814193829986,0.053826794920923016,0.039287423101302954,0.046557109011112985,0.01946857642170857,0.0035544594895609975,rls,persistent_bias,30,0.07045989910512074,0.0518914415282605,0.06117567031669062,0.024863621334762984,0.004539455422105465
0.3382026852790731,0.2731774400810249,0.305690062680049,0.0870704024344582,0.015896807834801827,0.2946497853939171,0.23158984878342043,0.2631198170886688,0.0844388059044517,0.015416346240889535,0.16946826601767107,0.11632289908531314,0.1428955825514921,0.07116295328427683,0.012992518257494921,hedge,persistent_bias,30,0.18746731931341798,0.1356347547077325,0.16155103701057524,0.06940507868415625,0.012671575733577784
1.0162700104801996,0.9622189928816831,0.9892445016809414,0.07237564179821145,0.013213923875598058,0.8876082898345539,0.8231320352419189,0.8553701625382364,0.08633529051291954,0.015762595374229263,0.5872511023620405,0.5322527121996602,0.5597519072808503,0.07364419695920718,0.01344552930130371,exp3,persistent_bias,30,0.623807635336075,0.5695163720339725,0.5966620036850238,0.07269733670348519,0.013272657061015696
0.4663879897518094,0.37088571785372637,0.4186368538027679,0.12787989068314548,0.02334756692615117,0.39336924981065496,0.31172439204357555,0.35254682092711526,0.10932447237733875,0.019959826536139622,0.1987820982874113,0.14834258177005608,0.1735623400287337,0.0675397530357555,0.012331015422003771,fixed_share,persistent_bias,30,0.23046843112086435,0.17723441077795077,0.20385142094940756,0.07128166238119384,0.013014191474215758
0.2059273924443374,0.14317266675861023,0.1745500296014738,0.08403012097037509,0.015341730921787445,0.1535934413627214,0.1079255851050796,0.1307595132339005,0.06115038260234371,0.011164481317125038,0.06055432592636856,0.04350005308288238,0.05202718950462547,0.022836090739631134,0.004169280674443602,passive_aggressive,persistent_bias,30,0.07977909325647632,0.057092866309790144,0.06843597978313323,0.03037741578599546,0.00554613195490108
0.6256317835100706,0.5321720259744769,0.5789019047422738,0.1251449137218369,0.02284823073416262,0.5131516091319506,0.44007395638190977,0.47661278275693014,0.0978527741730473,0.017865390576345643,0.2615380558327289,0.21619825241681662,0.23886815412477275,0.06071111177972453,0.011084281804324246,dma,persistent_bias,30,0.30129881396536223,0.256416786973026,0.2788578004691941,0.0600981378908238,0.010972368595620048
0.34281677886444734,0.2740174178462775,0.3084170983553624,0.0921240363314375,0.016819470929051263,0.29941630113371986,0.23261060797813213,0.266013454555926,0.08945446603474785,0.016332076305603703,0.1738427488558117,0.11770977050772417,0.14577625968176794,0.0751634384418963,0.01372290357809252,ensemble_mean,persistent_bias,30,0.19171589815192944,0.13685450561018883,0.16428520188105913,0.07346075377609679,0.013412037311500341
0.7688585756492339,0.6266132754314155,0.6977359255403247,0.19046995511748596,0.03477489698161454,0.6443856801106432,0.5437438272801406,0.5940647536953919,0.1347619159452921,0.02460404708528387,0.3401768185348074,0.3034705457747029,0.32182368215475515,0.049150601914027474,0.00897363112775648,oracle_best_member,persistent_bias,30,0.38521850571820476,0.34635895969342206,0.3657887327058134,0.05203388776917277,0.009500044695289363
0.8671547088347472,0.740535446782799,0.8038450778087731,0.1695463057346252,0.030954778730840574,0.8220659851761074,0.7063378519594903,0.7642019185677988,0.15496281638722523,0.02829221003660482,0.6936684190983519,0.588870603832436,0.6412695114653939,0.14032685185059776,0.02562006072741932,validation_best_member,persistent_bias,30,0.7008310886355669,0.5977048710101238,0.6492679798228453,0.13808854150172994,0.025211403037828598
2.448695833093717,1.0841972232596446,1.7664465281766808,1.827097194599699,0.33358078274555375,1.6581555450565146,0.8145996171135808,1.2363775810850477,1.1295421324173447,0.206225235192489,0.4580840875801282,0.2699030760391582,0.3639935818096432,0.25197900223969466,0.04600486118144185,adaptive_ridge,member_degradation,30,0.7816764090703184,0.39303453682605494,0.5873554729481867,0.5204010244963294,0.09501179335514605
1.4668361761820252,1.0114695994391707,1.239152887810598,0.6097470447276687,0.1113240702564852,1.1151073424615163,0.7786290645598088,0.9468682035106626,0.45055268885375166,0.08225929034326873,0.36068525100455023,0.25990867634480225,0.31029696367467624,0.1349423117877587,0.02463698270935024,static_ridge,member_degradation,30,0.533878991827847,0.3759836595816616,0.4549313257047543,0.21142573287229227,0.03860088104373866
0.24024068889922245,0.18006686379314857,0.2101537763461855,0.08057423162417884,0.014710774738069624,0.18882886816204475,0.14174474555239197,0.16528680685721836,0.06304679807680132,0.011510717828379135,0.07334452384117487,0.05586552771289637,0.06460502577703563,0.023404805662850883,0.004273113338522694,rolling_ridge,member_degradation,30,0.09660743349781956,0.07291774030987508,0.08476258690384732,0.03172108176048958,0.00579145067622861
0.23294095267894352,0.17574863986701508,0.2043447962729793,0.07658191334035136,0.013981880477805415,0.1825461517159127,0.13824779666019243,0.16039697418805257,0.05931658681391413,0.010829677544064753,0.07106045820283265,0.054560256269352,0.06281035723609232,0.02209417616530738,0.0040338262250772805,rls,member_degradation,30,0.09349721183896295,0.07118579697320748,0.08234150440608522,0.029875533192173086,0.005454501148949174
0.481740076087213,0.4093369908935906,0.4455385334904018,0.09694951162589831,0.01770047815220462,0.38787159772115903,0.32618912108924575,0.3570303594052024,0.08259435311834801,0.015079596775155454,0.1661540129936968,0.1332010712683862,0.1496775421310415,0.04412479935574567,0.00805604931751044,hedge,member_degradation,30,0.2066026049869582,0.1702482668662142,0.1884254359265862,0.048679352777074275,0.008887593200251778
1.8049653923338782,1.6864185646008834,1.7456919784673808,0.15873711766257323,0.028981300019047695,1.3284119095015425,1.2171269457982161,1.2727694276498793,0.14901330314158553,0.027205982499667276,0.4428699383833114,0.40292685690275004,0.4228983976430307,0.053484768390988285,0.00976493804356119,exp3,member_degradation,30,0.6338411453728413,0.5812352519024017,0.6075381986376215,0.0704405850519255,0.01286063246560027
0.4108560602046243,0.3343551784890728,0.37260561934684855,0.10243656194262045,0.018702271896416146,0.3298726720343111,0.26896610826299866,0.2994193901486549,0.08155538671659394,0.014889908330245229,0.1354072474069673,0.1123089637654109,0.1238581055861891,0.030929169833810104,0.0056468680009620345,fixed_share,member_degradation,30,0.17297701928630052,0.1421212138869091,0.1575491165866048,0.04131668224212991,0.007543359621762558
0.285459664479122,0.2180419458675184,0.2517508051733202,0.09027398317140961,0.0164816989796076,0.2191097971921745,0.16869935865471003,0.19390457792344226,0.06750081690559007,0.012323906689739247,0.0832874649897016,0.06557989577622134,0.07443368038296147,0.023710870645052617,0.004328992903460796,passive_aggressive,member_degradation,30,0.11088613850031878,0.08611582379964444,0.09850098114998161,0.03316806054090247,0.006055631648983094
0.5372308437767208,0.4553067143453564,0.4962687790610386,0.10969842400372286,0.020028100449868396,0.4299138729897731,0.36767574543564285,0.398794809212708,0.08333838336787883,0.015215437492200196,0.18410540852499782,0.16054961815289195,0.1723275133389449,0.03154178259711595,0.005758715277454763,dma,member_degradation,30,0.22950188416102943,0.19961044213442566,0.21455616314772755,0.040025375970143814,0.007307600430490996
0.5106864020500075,0.45640760850361123,0.4835470052768093,0.07268063939393571,0.013269608563319064,0.4086503063437471,0.3581075116185688,0.38337890898115795,0.06767804509586955,0.012356263982286547,0.17386182484305282,0.14287701183654986,0.15836941833980134,0.04148942660063397,0.007574898282374036,ensemble_mean,member_degradation,30,0.21683278285034083,0.1845694937694737,0.20070113830990727,0.04320133750475547,0.007887449021916173
