cvar_05,cvar_15,dataset,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,smape,solve_seconds,tau,wape,fit_and_test_seconds,regime,seed
0.18534784307937116,0.15084167887518646,synthetic_gradual,25.7298001,,,0.06366140466410573,33.50415325658118,1.0,0.24973760511683785,-0.02975254685526711,0.05319792403782527,boosted_meta,1000,,,0.15914910110508712,0.07985796301950308,19.476201213081186,,5,9.98747254918527,,gradual,5
0.3526275951323764,0.28434446131928853,synthetic_gradual,0.0141824,0.01,cholesky,0.11817634241073584,46.0336940320061,1.0,0.4904007715033164,-0.009531559575435614,0.09958806869077413,adaptive_ridge,1000,110,quadratic,0.3038806449664807,0.14918330427320708,31.312571813430772,0.0077036,1,18.52333467759504,,gradual,6
0.318093865668976,0.257315186891999,synthetic_gradual,,,,0.1123599752524351,45.4220066701602,1.0,0.5202555885572883,-0.016170935706598555,0.09639898482433734,rolling_ridge,1000,,,0.2685141110330174,0.1384808756994664,32.20801420615768,,,17.611658843979217,0.019227,gradual,6
0.310654565123833,0.24997691966052651,synthetic_gradual,,,,0.10808368092892567,44.17029404535589,1.0,0.45214010702645985,-0.015928006509346598,0.0950674178367717,rls,1000,,,0.2617843361953432,0.13401126492446233,30.473362634528357,,,16.94137891046294,0.0177055,gradual,6
0.33640745458841337,0.26964132123736767,synthetic_gradual,2.3955561,,,0.11299185084932441,44.31958838178415,1.0,0.4532945387002245,-0.032238228943646335,0.09277113445287055,neural_gate,1000,,,0.2748443579644516,0.14205771123755015,29.861398659769947,,1,17.710701028878674,,gradual,6
0.4089166460939516,0.33295020074340265,synthetic_gradual,23.4035903,,,0.1380430712471953,60.901908032671436,1.0,0.5752357433964423,-0.08654990154889343,0.11401137213133014,boosted_meta,1000,,,0.34291832604502953,0.17410569383842087,37.3788459274398,,5,21.637308758022634,,gradual,6
0.27712596381327187,0.21945511438726845,synthetic_gradual,0.0133536,0.01,cholesky,0.09330585198054546,63.50869069832308,1.0,0.42031350824510444,-0.024722119644423855,0.07798831175371274,adaptive_ridge,1000,110,quadratic,0.22217557664361443,0.1170047745212007,27.030714822804423,0.0009146,1,14.54077738664517,,gradual,7
0.26812495355568466,0.21460464406444488,synthetic_gradual,,,,0.09101000034064806,55.36886974476016,1.0,0.39962602724643087,0.00789056672682368,0.07560546818575467,rolling_ridge,1000,,,0.22405887064976046,0.11393306092652443,26.445955688446602,,,14.18299202913648,0.0034271,gradual,7
0.26207845059145163,0.2112474653621492,synthetic_gradual,,,,0.08886273472716384,56.39515079878188,1.0,0.39653368346914597,0.0018727485875654627,0.07397348951217314,rls,1000,,,0.21492869030550496,0.11159382815111088,25.951659701873865,,,13.848362307496062,0.0141803,gradual,7
0.27401623898879324,0.21843716980602693,synthetic_gradual,1.9463391,,,0.09104721326513067,60.13736061344779,1.0,0.37189852772263665,-0.01619249104360408,0.07716197613996528,neural_gate,1000,,,0.2227457184959939,0.11505010307732189,25.95176372745599,,1,14.188791288661172,,gradual,7
0.31275295658594554,0.25751908414963104,synthetic_gradual,7.5290447,,,0.11007266872082612,69.43222050854007,1.0,0.45309270572209476,-0.007397808570544516,0.09379941808434966,boosted_meta,1000,,,0.26881454832506435,0.13672036453466846,31.921611089647303,,1,17.153716923963046,,gradual,7
0.2144197166775787,0.1749512385536812,synthetic_gradual,0.026121,0.001,cholesky,0.07482428884605775,51.474975319527125,1.0,0.33776256062607735,-0.0025146430504615408,0.06448514654531429,adaptive_ridge,1000,110,quadratic,0.18240654107769866,0.0934143636633592,23.308944279177908,0.0009775,1,11.694655047462497,,gradual,8
0.2042785695150945,0.1688853191537938,synthetic_gradual,,,,0.07347217412551256,46.91385952960976,1.0,0.33548048083102944,0.006830956165212406,0.06432598056228284,rolling_ridge,1000,,,0.17466491750221733,0.09065092851932909,23.396233210202578,,,11.483326406920325,0.0177581,gradual,8
0.20118822800863828,0.1657627337038683,synthetic_gradual,,,,0.07282531649492789,47.10890674134549,1.0,0.3090860776985157,0.003891101053953053,0.06310770807609191,rls,1000,,,0.17173200007993575,0.08951505265371246,23.133983230727814,,,11.382225855599748,0.0035008,gradual,8
0.21095384698649602,0.17094012907496894,synthetic_gradual,1.9057998,,,0.07385750719153032,48.412393551056745,1.0,0.3067794197449414,0.00853064870130271,0.06328989281733044,neural_gate,1000,,,0.17184994987616575,0.09140876230780869,22.820033703681503,,1,11.543552001509402,,gradual,8
0.23624092786460993,0.19232479895108068,synthetic_gradual,7.3456407,,,0.08303082740323228,48.89112305927286,1.0,0.33664191248022446,0.007841562442910323,0.07131314371075473,boosted_meta,1000,,,0.20225260725625446,0.10326327054587826,25.2281824784784,,1,12.977295204020606,,gradual,8
0.28702795471873227,0.22890377328512793,synthetic_gradual,0.0078531,0.1,cholesky,0.09566272378169677,99.76336899462414,1.0,0.4635918168243638,-0.018499971396205246,0.07826701843428337,adaptive_ridge,1000,110,quadratic,0.2413036806228312,0.1209004180285933,26.820787054233005,0.0014588,1,15.015448793059027,,gradual,9
0.27936827113770263,0.22076405184582687,synthetic_gradual,,,,0.09377728087835177,89.76985240474427,1.0,0.4325799576410261,0.009255369934594585,0.07963955998803451,rolling_ridge,1000,,,0.22611727132462098,0.11758852836828855,27.10561519712933,,,14.719505187773246,0.0045672,gradual,9
0.27140687205314373,0.21515793699413863,synthetic_gradual,,,,0.09148220938225857,90.47637273547888,1.0,0.42207950671707406,0.0035920784308879645,0.07914479329699592,rls,1000,,,0.22078335064573246,0.11464135824784456,26.58140175593338,,,14.359265303692183,0.0034865,gradual,9
0.2974181956952687,0.2430118888232542,synthetic_gradual,1.3838081,,,0.10087073368128986,103.81027767369797,1.0,0.441997365285849,-0.01194876397456932,0.08327764834267737,neural_gate,1000,,,0.2505264051778046,0.12757508203154883,27.046142921693928,,1,15.83291042147282,,gradual,9
0.3347730958420126,0.26700405126454674,synthetic_gradual,24.7850337,,,0.11093356844520683,97.37930415962994,1.0,0.5519005439668103,-0.0024370986787267805,0.0956189510895761,boosted_meta,1000,,,0.27197358338366534,0.14013495593597458,31.97376325040193,,5,17.412396914617386,,gradual,9
0.18194490688778295,0.1481221309233212,synthetic_gradual,0.017594,0.01,cholesky,0.06400062955807909,40.857725254812024,1.0,0.23597878175128206,0.011279164506707058,0.0554547419316771,adaptive_ridge,1000,110,quadratic,0.15414840025883855,0.07940063435501162,20.50854684013697,0.0010464,1,9.91762038777606,,gradual,10
0.18195974869397688,0.14833358917538977,synthetic_gradual,,,,0.06372215280295651,41.17202825512849,1.0,0.2422759943434688,0.012218609871369858,0.05612506019875274,rolling_ridge,1000,,,0.15414621671914136,0.07939922281940791,20.720533013943324,,,9.874467269389637,0.0029456,gradual,10
0.17967049140270536,0.14600845970308837,synthetic_gradual,,,,0.06301002740292998,40.60804049375313,1.0,0.24103225673361484,0.010234779044957124,0.05433090886359321,rls,1000,,,0.14975589269870648,0.07816962808652021,20.39866544162512,,,9.764115395748346,0.004938,gradual,10
0.1801534930329881,0.14899661897314037,synthetic_gradual,1.941917,,,0.06495881609299563,45.98534597983177,1.0,0.24849039238103543,0.00672190444156944,0.0556551122057829,neural_gate,1000,,,0.1564098064501047,0.08019182708565786,20.340079304020215,,1,10.06610221333931,,gradual,10
0.22858830642369216,0.1894440195869939,synthetic_gradual,23.8046093,,,0.08264993021809147,56.869007597254,1.0,0.29925319794369676,0.04612325473591696,0.07330463663075022,boosted_meta,1000,,,0.2009730560251324,0.10234805647069313,23.43528015027141,,5,12.807540154513049,,gradual,10
0.2639390982127495,0.21653536732050493,synthetic_gradual,0.011218,0.01,cholesky,0.09153125763326889,47.90081246211676,1.0,0.36337814989751027,-0.014776957206725531,0.07723191390006906,adaptive_ridge,1000,110,quadratic,0.2269108949455476,0.11391845186167349,27.546860170543958,0.0009358,1,14.29196550586341,,gradual,11
0.2608644175264538,0.21272936366689077,synthetic_gradual,,,,0.08857615837726773,41.71603100659976,1.0,0.3412282881823618,0.012671868387526543,0.07387639818161973,rolling_ridge,1000,,,0.2210471336790459,0.11165877692541565,26.62037218407295,,,13.83054743158776,0.0028432,gradual,11
0.25731157014365336,0.20785753950779123,synthetic_gradual,,,,0.08678743121249065,42.36280772836081,1.0,0.3299231140497348,0.005131550841673644,0.07250683782098499,rls,1000,,,0.21807864080999212,0.10910531041978092,25.888481720242517,,,13.551250199151363,0.008404,gradual,11
0.26390088340696655,0.21797744500584723,synthetic_gradual,1.3679832,,,0.09175459468874504,48.3541292898143,1.0,0.36527319700740635,-0.015390018017769215,0.07686712954342587,neural_gate,1000,,,0.2221250603368792,0.11502210663900274,27.59559029965929,,1,14.32683802455899,,gradual,11
0.30116918767886264,0.24771992792961436,synthetic_gradual,23.5171895,,,0.10641143480831441,54.98389067507544,1.0,0.38722787939651127,-0.030876690265440123,0.09142639937609368,boosted_meta,1000,,,0.2649752803930266,0.13269824144831613,31.290028918638964,,5,16.615401066630668,,gradual,11
0.2598314543550107,0.21114372058948874,synthetic_gradual,0.0090518,0.01,cholesky,0.0895373168168021,52.79818592183712,1.0,0.367185753298081,-0.028409948615605102,0.07678960115293304,adaptive_ridge,1000,110,quadratic,0.21997149658793544,0.11211321653693151,27.60852047638902,0.001605,1,14.165898011030796,,gradual,12
0.26219854160772876,0.20614914570330964,synthetic_gradual,,,,0.08581493019758324,56.183570520441336,1.0,0.33780055159572586,-0.010026892168407634,0.07483670925551386,rolling_ridge,1000,,,0.22046292573623405,0.10860473566604303,27.633005767496286,,,13.576970945979578,0.0028271,gradual,12
0.25636340098334887,0.20435349235108893,synthetic_gradual,,,,0.08429455611308125,55.854823829603376,1.0,0.36015821321058006,-0.009574219470602753,0.0731508903981157,rls,1000,,,0.21610336489975557,0.10680754071807735,27.366662764019,,,13.336429180988604,0.003189,gradual,12
0.2616519849534913,0.21576042669490983,synthetic_gradual,2.4305336,,,0.09021847359863099,59.255459275666546,1.0,0.35728414439029954,-0.031000213196950108,0.07535329394813628,neural_gate,1000,,,0.223250124907264,0.11357056470324699,27.787837045462023,,1,14.273665340273556,,gradual,12
0.3195919473794244,0.25712624613888657,synthetic_gradual,7.451957,,,0.10759261997842999,81.95548289898686,1.0,0.4330076644841274,-0.0332556979208414,0.09237324767011004,boosted_meta,1000,,,0.26687149302469076,0.13544253834900483,33.70950102846501,,1,17.02246767649419,,gradual,12
0.2252248099003193,0.1815657323993972,synthetic_gradual,0.0154661,0.01,cholesky,0.07690543126380057,30.239235263047487,1.0,0.33792922906845546,0.02320223992625586,0.06585066422704877,adaptive_ridge,1000,110,quadratic,0.1872502930023251,0.0968036952031502,23.4289315647503,0.0092041,1,11.921561422687454,,gradual,13
0.21824906927930063,0.17750169555959044,synthetic_gradual,,,,0.07489314451770164,30.705896855618413,1.0,0.36992234108478117,0.010977678544149373,0.06483188618648728,rolling_ridge,1000,,,0.18583132132584967,0.0940466272049385,22.23780553608458,,,11.60962506592496,0.003778,gradual,13
0.21582590804993287,0.17499155454682358,synthetic_gradual,,,,0.0740252140268117,30.712157877850487,1.0,0.3678043794446756,0.010788881143003625,0.062314896586404434,rls,1000,,,0.1795570361982864,0.092762033133887,22.01042050155177,,,11.47508207607714,0.0133733,gradual,13
0.22762192978475176,0.1822577069389289,synthetic_gradual,1.42774,,,0.0781269944283325,32.88961018488456,1.0,0.3698463696004476,0.029860778183636884,0.06702141170997661,neural_gate,1000,,,0.18670510164501103,0.09759811050894694,23.469784432940703,,1,12.110923084904858,,gradual,13
0.2723320968518682,0.2222920761812434,synthetic_gradual,23.2927163,,,0.09569755080339214,40.11778778114049,1.0,0.49854020009325895,0.02868731914981573,0.08063575704475034,boosted_meta,1000,,,0.2308085724763477,0.11924892166902057,27.17941990910131,,5,14.834637959314033,,gradual,13
0.3544237207146528,0.2827358176666099,synthetic_gradual,0.0068999000000000005,0.1,cholesky,0.11744389560027832,54.13956545079166,1.0,0.4964221322570752,-0.014406158061277454,0.09699302907173157,adaptive_ridge,1000,110,quadratic,0.297099963519432,0.1486247909461011,32.794339229358954,0.00097,1,18.313150564151666,,gradual,14
0.3311195582737817,0.27071805039708857,synthetic_gradual,,,,0.11702580238459122,59.24256770961832,1.0,0.5070107956367087,0.008425783129825887,0.10114640600363078,rolling_ridge,1000,,,0.28347390044941534,0.14558101260077333,34.78567246526458,,,18.247956847870427,0.0087772,gradual,14
0.3275225245691209,0.26568153063293054,synthetic_gradual,,,,0.11298932846893263,56.34033393366612,1.0,0.5108251869015739,0.010237951178509612,0.0965280224697514,rls,1000,,,0.27348938418379704,0.14145552173628384,32.198446250050225,,,17.618545211038178,0.0085999,gradual,14
0.3656938093400104,0.2936528819971944,synthetic_gradual,6.9819492,,,0.12006972573501953,53.91019151504464,1.0,0.6732267078368448,-0.0265303064362431,0.09742902175019597,neural_gate,1000,,,0.30699683391864,0.15308188992582358,32.0071436604864,,1,18.72259902775737,,gradual,14
0.4195446884061127,0.3306967735373656,synthetic_gradual,7.4959803,,,0.13756744554007727,59.62458027378036,1.0,0.6308820586570921,0.004585148124039167,0.1136619658584358,boosted_meta,1000,,,0.33907201209486504,0.17380958724804987,38.59160801958841,,1,21.45103694001785,,gradual,14
0.3418235552204622,0.2789290728111644,synthetic_gradual,0.0058985,0.1,cholesky,0.11800229108343996,80.42087004517465,1.0,0.49397464695063065,-0.012253184618625805,0.10143893906380913,adaptive_ridge,1000,110,quadratic,0.28949848307251946,0.14764147171164704,35.24570475914218,0.0009242,1,18.46335941398326,,gradual,15
0.30261406553374004,0.24645319390297607,synthetic_gradual,,,,0.1019391888102113,116.68057971366927,1.0,0.45462071922181024,0.01149688302775293,0.08419902851868616,rolling_ridge,1000,,,0.2536499269174742,0.12927967595398754,32.5197741977159,,,15.950028292602912,0.0080722,gradual,15
0.32027124780021876,0.26301071455007685,synthetic_gradual,,,,0.11032123782670379,118.06230813212298,1.0,0.41700926934042337,0.019360140791584664,0.09359705674053445,rls,1000,,,0.27962157168180785,0.13790532775247372,33.418723943085105,,,17.261534892993357,0.0034314,gradual,15
0.3587054474336294,0.29265663271458336,synthetic_gradual,10.6247358,,,0.12244442191388101,82.29250073708475,1.0,0.52791196470969,0.0014299345326472316,0.10286427777019932,neural_gate,1000,,,0.3034972165919878,0.1541725037127031,35.34846161798327,,1,19.158402343517352,,gradual,15
0.3199298511388451,0.26181861849089944,synthetic_gradual,23.240562,,,0.10920116793929356,73.95760216000754,1.0,0.5359359078384944,0.05211505038251995,0.09048655550852297,boosted_meta,1000,,,0.2745077967502389,0.13749729334478414,32.087169827235115,,5,17.086281915189627,,gradual,15
0.25449123467143375,0.20575533206768326,synthetic_gradual,0.025482199999999997,0.01,cholesky,0.08608507323721995,40.31539603342924,1.0,0.3906812737484697,0.0264021637171483,0.07004782154270739,adaptive_ridge,1000,210,quadratic,0.21182960707803183,0.10805198444570792,24.3331277658759,0.0090052,2,13.43966459692408,,gradual,16
0.23134156015983648,0.18477905170277006,synthetic_gradual,,,,0.07890616269868557,32.2212333773077,1.0,0.33206073992520946,-0.0006041252714165805,0.06653897666235459,rolling_ridge,1000,,,0.1918007529456298,0.09837209846929672,23.38236154876683,,,12.318887832950667,0.0084273,gradual,16
0.22625008738089825,0.1823010444362665,synthetic_gradual,,,,0.0775229261666913,31.135947312360514,1.0,0.33933439076505534,0.0033469763631715018,0.06456461727841867,rls,1000,,,0.1926298506379102,0.09685725010597755,22.689801071715387,,,12.10293593386838,0.0076387,gradual,16
0.24278926539272894,0.19799101213409173,synthetic_gradual,3.7128132,,,0.08376775887624965,37.027200138922325,1.0,0.3818091122350671,0.014083102720646204,0.07098420245675452,neural_gate,1000,,,0.20960811756245962,0.10471114872284093,24.370038790491893,,3,13.077883783992036,,gradual,16
0.31120778216336864,0.24498185758715949,synthetic_gradual,22.9264731,,,0.10034777402710578,47.2186733652964,1.0,0.45229344758950707,0.04522152725865561,0.08432538336138803,boosted_meta,1000,,,0.2470201582730397,0.12786863987688804,29.3603105725721,,5,15.66636787606437,,gradual,16
0.23570971664094323,0.18569389118505963,synthetic_gradual,0.0075283,0.01,cholesky,0.07658474897966816,42.593396950734736,1.0,0.354116842386235,-0.03104145798981435,0.06345866276143308,adaptive_ridge,1000,110,quadratic,0.194303604851076,0.09714759469066786,23.560221001319288,0.0011335,1,11.923789574342521,,gradual,17
0.23199521638719361,0.18045405792958458,synthetic_gradual,,,,0.07474832516792068,38.53356285103775,1.0,0.3388936647951768,-0.008484541301735968,0.06444107990948844,rolling_ridge,1000,,,0.19081959696020748,0.09444206262472325,24.213199852067707,,,11.63786931747255,0.0081617,gradual,17
0.2250625695679812,0.1742858286049294,synthetic_gradual,,,,0.071819152479865,37.93776840407326,1.0,0.32767760875745056,-0.011384818400433223,0.06104213433242589,rls,1000,,,0.17935452686825812,0.09102232978686672,23.009386302695155,,,11.181814564736342,0.0080284,gradual,17
0.23377069458905883,0.18699716596063468,synthetic_gradual,2.5745407,,,0.07716089806926978,42.44590063300485,1.0,0.36266269060812995,-0.029443169715116187,0.06304998455581927,neural_gate,1000,,,0.19159586987173527,0.09741198643591237,23.886499944336222,,3,12.013492558283652,,gradual,17
0.25313157786740276,0.20517374799527666,synthetic_gradual,6.9959746,,,0.08391762637686344,43.152559197375226,1.0,0.3600496880356602,-0.02183170357967217,0.0692950721868005,boosted_meta,1000,,,0.21863069176027225,0.10639457131884625,24.748923095138903,,1,13.065474938902788,,gradual,17
0.20626349489128942,0.16520260702155518,synthetic_gradual,0.0062745,0.001,cholesky,0.0689684457449,31.33563975123841,1.0,0.3008386679229172,-0.016195091313127737,0.05558147318569895,adaptive_ridge,1000,110,quadratic,0.173068744495299,0.08675838306870294,21.470609290359608,0.0010206,1,10.85652838230049,,gradual,18
0.19556668842141256,0.1546213248636402,synthetic_gradual,,,,0.06390023313956321,28.044246047939453,1.0,0.28567889835315236,0.004220102242680191,0.05349017488902019,rolling_ridge,1000,,,0.15627962434056875,0.08078140104366581,19.240269799914675,,,10.0587259466636,0.0078734,gradual,18
0.1937854710391897,0.1528235845753136,synthetic_gradual,,,,0.06336520218219885,27.891649902791936,1.0,0.27786329005930843,7.067710591477177e-5,0.05282595120943301,rls,1000,,,0.15434878740589264,0.08006366451112691,19.307513642340375,,,9.974505130733943,0.0030384,gradual,18
0.21975025412730395,0.17292865813798913,synthetic_gradual,2.4725503,,,0.0705900401893624,35.429125797629254,1.0,0.3081784890476855,-0.012282623646833147,0.05651234388177963,neural_gate,1000,,,0.17968746539558553,0.08982101359192984,20.93376509501089,,3,11.111788391725723,,gradual,18
0.25561653989839633,0.1973439504267039,synthetic_gradual,7.7686668,,,0.08081112375818741,44.95578455663175,1.0,0.39962408175562325,-0.016528639419883008,0.06620299596049722,boosted_meta,1000,,,0.20020547028053368,0.10322179848680706,23.98368386092631,,1,12.720719587206803,,gradual,18
0.26927113305705347,0.21550531092520742,synthetic_gradual,0.029646099999999998,0.01,cholesky,0.08873189318971353,44.90664636025449,1.0,0.5100401192441125,-0.010452862709762843,0.07293025327401953,adaptive_ridge,1000,210,quadratic,0.22378041463447176,0.1125825909653651,27.2622431956751,0.0041118,2,14.020242181481759,,gradual,19
0.24869089665110586,0.198510519118231,synthetic_gradual,,,,0.08235795073250886,55.428918404286364,1.0,0.42354240558522027,-0.014455789959691467,0.06865760192425618,rolling_ridge,1000,,,0.20005359595006,0.1037438302798755,26.224077332278373,,,13.013115953376007,0.010932,gradual,19
0.24478105746890946,0.19451111924902145,synthetic_gradual,,,,0.0797816134362631,53.457800471261606,1.0,0.40299002895571123,-0.016945149548401425,0.06430829489703441,rls,1000,,,0.19967952543085282,0.10153282174333231,25.418001104192065,,,12.6060371507484,0.0082603,gradual,19
0.26880115109017905,0.21544411848799347,synthetic_gradual,2.562187,,,0.0910379193348983,45.364147726860764,1.0,0.46074735280812473,-0.04328968689597359,0.07856433539433028,neural_gate,1000,,,0.2191775039611363,0.11419361381493941,26.60912533741174,,3,14.384609985098816,,gradual,19
0.3065994205330707,0.24796162192151083,synthetic_gradual,24.6320291,,,0.1080587435341723,50.96150913243854,1.0,0.39926102369590577,-0.044617404744830697,0.09511748856941438,boosted_meta,1000,,,0.26185486296522426,0.13401389457842777,30.41092612167244,,5,17.074015888926766,,gradual,19
0.15089512544346903,0.12290485899460636,synthetic_gradual,0.0063713,0.001,cholesky,0.05155709639095009,25.396668524984122,1.0,0.2209756073033622,-0.004645665465541503,0.04239726863048161,adaptive_ridge,1000,110,quadratic,0.1301572017528189,0.06496872598075717,15.958962848456144,0.0009073,1,8.056691121302704,,gradual,20
